X,Y,V,R,T
-1.35729e-10,-8.00077e-12,0.7110552763819098,1.35381e-10,-174.978
-1.38251e-10,-1.20082e-11,0.7236180904522613,1.36731e-10,-174.366
-1.41505e-10,-1.03669e-11,0.7361809045226133,1.39807e-10,-175.158
-1.3921e-10,-9.66344e-12,0.7487437185929648,1.41832e-10,-175.068
-1.426e-10,-9.39343e-12,0.7613065326633168,1.43438e-10,-175.254
-1.4363e-10,-1.17951e-11,0.7738693467336684,1.42642e-10,-175.218
-1.44227e-10,-1.06369e-11,0.7864321608040203,1.45378e-10,-174.768
-1.46444e-10,-9.41475e-12,0.7989949748743719,1.46977e-10,-176.286
-1.47254e-10,-1.16956e-11,0.8115577889447239,1.48852e-10,-175.374
-1.48106e-10,-1.05729e-11,0.8241206030150754,1.48789e-10,-176.142
-1.49364e-10,-7.41812e-12,0.8366834170854274,1.5102e-10,-175.824
-1.53322e-10,-9.73449e-12,0.8492462311557789,1.51723e-10,-175.386
-1.54068e-10,-1.03669e-11,0.8618090452261309,1.54061e-10,-176.184
-1.5372e-10,-1.14682e-11,0.8743718592964824,1.55809e-10,-176.292
-1.58907e-10,-1.14469e-11,0.8869346733668344,1.5701e-10,-175.818
-1.59226e-10,-8.00787e-12,0.8994974874371859,1.58331e-10,-176.424
-1.60989e-10,-9.81976e-12,0.9120603015075379,1.59226e-10,-177.0
-1.63511e-10,-1.10206e-11,0.9246231155778895,1.59049e-10,-176.124
-1.61728e-10,-1.01111e-11,0.9371859296482414,1.60875e-10,-176.604
-1.65216e-10,-1.08003e-11,0.949748743718593,1.63127e-10,-176.382
-1.63234e-10,-1.03669e-11,0.962311557788945,1.66325e-10,-177.192
-1.66787e-10,-1.06511e-11,0.9748743718592965,1.65607e-10,-175.968
-1.68343e-10,-1.13972e-11,0.9874371859296485,1.69792e-10,-176.496
-1.69529e-10,-8.5621e-12,1.0,1.69792e-10,-176.334
