X,Y,V,R,T
-1.99635e-10,-1.20509e-11,-0.20653266331658293,1.54388e-10,-176.892
-2.11913e-10,-1.20509e-11,-0.19547738693467331,1.66666e-10,-177.42
-2.23509e-10,-1.18235e-11,-0.1844221105527637,1.76898e-10,-177.114
-2.33969e-10,-1.06866e-11,-0.1733668341708543,1.87129e-10,-176.958
-2.42837e-10,-1.20509e-11,-0.16231155778894468,1.97816e-10,-176.976
-2.5466e-10,-1.40972e-11,-0.15125628140703506,2.10322e-10,-177.006
-2.66256e-10,-1.40972e-11,-0.14020100502512545,2.21463e-10,-177.624
-2.78989e-10,-1.15961e-11,-0.12914572864321605,2.35106e-10,-177.168
-2.90813e-10,-1.20509e-11,-0.11809045226130643,2.45338e-10,-177.456
-3.02181e-10,-1.47794e-11,-0.10703517587939682,2.57161e-10,-177.462
-3.16506e-10,-1.47794e-11,-0.09597989949748742,2.70122e-10,-177.594
-3.28329e-10,-1.50068e-11,-0.0849246231155778,2.82855e-10,-177.204
-3.42427e-10,-1.50068e-11,-0.07386934673366818,2.96497e-10,-177.834
-3.53568e-10,-1.6371e-11,-0.06281407035175879,3.11276e-10,-177.63
-3.64937e-10,-1.59163e-11,-0.05175879396984917,3.18098e-10,-177.882
-3.77669e-10,-1.70531e-11,-0.04070351758793955,3.33786e-10,-177.426
-3.91767e-10,-1.54615e-11,-0.029648241206030157,3.48111e-10,-177.588
-4.05864e-10,-1.70531e-11,-0.01859296482412054,3.63572e-10,-177.492
-4.19734e-10,-1.72805e-11,-0.007537688442210921,3.77215e-10,-177.642
-4.33831e-10,-1.75079e-11,0.0035175879396986964,3.89038e-10,-177.768
-4.47928e-10,-1.75079e-11,0.014572864321608092,4.06091e-10,-177.81
-4.62252e-10,-1.65984e-11,0.02562814070351771,4.18597e-10,-178.05
-4.76351e-10,-1.6371e-11,0.03668341708542733,4.32012e-10,-178.224
-4.88175e-10,-1.6371e-11,0.047738693467336724,4.44745e-10,-178.098
-5.01817e-10,-1.72805e-11,0.05879396984924634,4.59069e-10,-178.056
-5.18188e-10,-1.59163e-11,0.06984924623115596,4.74305e-10,-178.2
-5.31376e-10,-1.70531e-11,0.08090452261306535,4.89539e-10,-178.254
-5.44336e-10,-1.79626e-11,0.09195979899497497,5.02045e-10,-178.278
-5.57979e-10,-1.61436e-11,0.10301507537688459,5.16369e-10,-178.368
-5.74349e-10,-1.50068e-11,0.11407035175879399,5.30466e-10,-178.428
-5.88219e-10,-1.819e-11,0.1251256281407036,5.44109e-10,-178.272
-6.05045e-10,-1.70531e-11,0.13618090452261322,5.61617e-10,-178.518
-6.18687e-10,-1.75079e-11,0.14723618090452262,5.75259e-10,-178.536
-6.33012e-10,-1.50068e-11,0.15829145728643224,5.89811e-10,-178.674
-6.48701e-10,-1.56889e-11,0.16934673366834185,6.0459e-10,-178.722
-6.63025e-10,-1.43246e-11,0.18040201005025125,6.19142e-10,-178.776
-6.74167e-10,-1.40972e-11,0.19145728643216087,6.32102e-10,-178.704
-6.93721e-10,-1.65984e-11,0.20251256281407048,6.51429e-10,-178.848
-7.0759e-10,-1.70531e-11,0.2135678391959801,6.63935e-10,-178.65
-7.22824e-10,-1.56889e-11,0.2246231155778895,6.78941e-10,-178.848
-7.36467e-10,-1.61436e-11,0.23567839195979912,6.93721e-10,-178.926
-7.5352e-10,-1.54615e-11,0.24673366834170873,7.10774e-10,-178.872
-7.70118e-10,-1.38698e-11,0.25778894472361813,7.25326e-10,-179.04
-7.83988e-10,-1.2733e-11,0.26884422110552775,7.41242e-10,-178.95
-7.98995e-10,-1.34151e-11,0.27989949748743737,7.55112e-10,-178.98
-8.14001e-10,-1.47794e-11,0.29095477386934676,7.70118e-10,-179.118
-8.30827e-10,-1.4552e-11,0.3020100502512564,7.8558e-10,-179.19
-8.44242e-10,-1.36425e-11,0.313065326633166,8.01723e-10,-179.184
-8.61295e-10,-1.13687e-11,0.3241206030150754,8.18094e-10,-179.274
-8.76984e-10,-1.20509e-11,0.335175879396985,8.33101e-10,-179.298
-8.90626e-10,-1.22782e-11,0.34623115577889463,8.48789e-10,-179.244
-9.06088e-10,-1.18235e-11,0.35728643216080425,8.62659e-10,-179.214
-9.22004e-10,-8.86763e-12,0.36834170854271364,8.78575e-10,-179.436
-9.37469e-10,-1.00045e-11,0.37939698492462326,8.94946e-10,-179.394
